table_name	column_name	data_type
TEST_TICKET_OVERVIEW_V	DTAP_CONTRACTOR	STRING
TEST_TICKET_OVERVIEW_V	DTAP_ACTUAL_START_DATE	STRING
TEST_TICKET_OVERVIEW_V	DTAP_ACTUAL_END_DATE	STRING
TEST_TICKET_OVERVIEW_V	DTAP_PLACEMENT	STRING
TEST_TICKET_OVERVIEW_V	DTAP_NAME	STRING
TEST_TICKET_OVERVIEW_V	DTAP_REFERENCE	STRING
TEST_TICKET_OVERVIEW_V	DTAP_PASS_FAIL_1	STRING
TEST_TICKET_OVERVIEW_V	DTAP_READING_1	STRING
TEST_TICKET_OVERVIEW_V	DTAP_PASS_FAIL_2	STRING
TEST_TICKET_OVERVIEW_V	DTAP_READING_2	STRING
TEST_TICKET_OVERVIEW_V	DTAP_PASS_FAIL_3	STRING
TEST_TICKET_OVERVIEW_V	DTAP_READING_3	STRING
TEST_TICKET_OVERVIEW_V	DTAP_PASS_FAIL_4	STRING
TEST_TICKET_OVERVIEW_V	DTAP_READING_4	STRING
TEST_TICKET_OVERVIEW_V	DTAP_PASS_FAIL_5	STRING
TEST_TICKET_OVERVIEW_V	DTAP_READING_5	STRING
TEST_TICKET_OVERVIEW_V	DTAP_PASS_FAIL_6	STRING
TEST_TICKET_OVERVIEW_V	DTAP_READING_6	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_1	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_READING_1	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_2	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_READING_2	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_3	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_READING_3	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_4	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_READING_4	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_5	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_READING_5	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_6	STRING
TEST_TICKET_OVERVIEW_V	DTAP_RUN_READING_6	STRING
TEST_TICKET_OVERVIEW_V	DTAP_UNDERGROUND_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	DTAP_UNDERGROUND_WIDTH	STRING
TEST_TICKET_OVERVIEW_V	DTAP_UNDERGROUND_DEPTH	STRING
TEST_TICKET_OVERVIEW_V	DTAP_BURIED_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	DTAP_BURIED_WIDTH	STRING
TEST_TICKET_OVERVIEW_V	DTAP_BURIED_DEPTH	STRING
TEST_TICKET_OVERVIEW_V	DTAP_AERIAL_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	DTAP_AERIAL_COMPLETE	STRING
TEST_TICKET_OVERVIEW_V	DTAP_BURRIED_COMPLETE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PROPERTIES_ID	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_TICKET_ID	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_AERIAL_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_UNDERGROUND_DEPTH	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_CABLE_LENGTH	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_TICKET_GROUP	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_COMMENTS	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_START_DATE	DATETIME
TEST_TICKET_OVERVIEW_V	FEEDER_END_DATE	DATETIME
TEST_TICKET_OVERVIEW_V	FEEDER_BURRIED_COMPLETE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_AERIAL_COMPLETE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PLACEMENT	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_UG_WIDTH	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PROPERTIES_PARENT	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_UG_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_BURIED_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_NOOF_CABLES	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_LAST_MODIFIED_DATETIME	DATETIME
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_BURIED_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_TOTAL_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_AERIAL_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PROPERTIES_TYPE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_UNDERGROUND_FOOTAGE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_CONTRACTOR	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_TRENCH_MATERIAL	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_BURIED_DEPTH	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_ADDRESS	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PROPERTIES_REFERENCE	STRING
TEST_TICKET_OVERVIEW_V	FEEDER_PATH_BURIED_WIDTH	STRING
TEST_TICKET_OVERVIEW_V	PERMIT_PROPERTIES_ID	INT64
TEST_TICKET_OVERVIEW_V	PERMIT_TICKET_ID	STRING
TEST_TICKET_OVERVIEW_V	PERMIT_PROPERTIES_PARENT	STRING
TEST_TICKET_OVERVIEW_V	PERMIT_CONTRACTOR	STRING
TEST_TICKET_OVERVIEW_V	PERMIT_TICKET_GROUP	STRING
TEST_TICKET_OVERVIEW_V	PERMIT_ADDRESS	STRING
TEST_TICKET_OVERVIEW_V	PERMIT_START_DATE	DATETIME
TEST_TICKET_OVERVIEW_V	PERMIT_END_DATE	DATETIME
TEST_TICKET_OVERVIEW_V	PERMIT_AERIAL_COMPLETE	STRING
TEST_TICKET_OVERVIEW_V	PERMIT_BURRIED_COMPLETE	STRING
ADDRESS_POLY	STR_NUM	STRING
ADDRESS_POLY	STR	STRING
ADDRESS_POLY	UNIT_DES	STRING
ADDRESS_POLY	UNIT_NUM	STRING
ADDRESS_POLY	CITY	STRING
ADDRESS_POLY	STATE	STRING
ADDRESS_POLY	ZIP	INT64
ADDRESS_POLY	ZIP4	STRING
ADDRESS_POLY	ZBA_PR_USE	STRING
ADDRESS_POLY	CNTY_FIPS	INT64
ADDRESS_POLY	ADDR_CONF	INT64
ADDRESS_POLY	ID	INT64
ADDRESS_POLY	STATUS	STRING
ADDRESS_POLY	AVAILABILTY_DATE	STRING
ADDRESS_POLY	SERVING_WIRE_CENTER_CLLI	STRING
ADDRESS_POLY	SERVING_WIRE_CENTER_NAME	STRING
ADDRESS_POLY	SERVICE_TYPE	STRING
HLD_Complete_Address Report20230410	address_id	STRING
HLD_Complete_Address Report20230410	address	STRING
HLD_Complete_Address Report20230410	house_no	STRING
HLD_Complete_Address Report20230410	sub_location	STRING
HLD_Complete_Address Report20230410	street_name	STRING
HLD_Complete_Address Report20230410	street_suffix	STRING
HLD_Complete_Address Report20230410	city	STRING
HLD_Complete_Address Report20230410	state	STRING
HLD_Complete_Address Report20230410	postal_cd	STRING
HLD_Complete_Address Report20230410	wcname	STRING
HLD_Complete_Address Report20230410	wirecenter_id	STRING
HLD_Complete_Address Report20230410	address_type	STRING
HLD_Complete_Address Report20230410	sfu	BOOL
HLD_Complete_Address Report20230410	mdu	BOOL
HLD_Complete_Address Report20230410	mdu_cnt	STRING
HLD_Complete_Address Report20230410	latitude	STRING
HLD_Complete_Address Report20230410	longitude	STRING
HLD_Complete_Address Report20230410	geo_precision	STRING
HLD_Complete_Address Report20230410	addr_source	STRING
HLD_Complete_Address Report20230410	address_status	STRING
HLD_Complete_Address Report20230410	address_tech	STRING
HLD_Complete_Address Report20230410	altman_fiber_build	BOOL
HLD_Complete_Address Report20230410	brightspeed_fiber_enabled	STRING
HLD_Complete_Address Report20230410	enhanced_match	STRING
HLD_Complete_Address Report20230410	footnote	STRING
HLD_Complete_Address Report20230410	match_code	STRING
HLD_Complete_Address Report20230410	property_type	STRING
HLD_Complete_Address Report20230410	site_cd	STRING
HLD_Complete_Address Report20230410	dtap	STRING
HLD_Complete_Address Report20230410	terminal	STRING
HLD_Complete_Address Report20230410	drop_feed	STRING
HLD_Complete_Address Report20230410	drop_length	FLOAT64
HLD_Complete_Address Report20230410	served_households	INT64
HLD_Complete_Address Report20230410	pre_survey_drops	STRING
HLD_Complete_Address Report20230410_2	address_id	STRING
HLD_Complete_Address Report20230410_2	address	STRING
HLD_Complete_Address Report20230410_2	house_no	STRING
HLD_Complete_Address Report20230410_2	sub_location	STRING
HLD_Complete_Address Report20230410_2	street_name	STRING
HLD_Complete_Address Report20230410_2	street_suffix	STRING
HLD_Complete_Address Report20230410_2	city	STRING
HLD_Complete_Address Report20230410_2	state	STRING
HLD_Complete_Address Report20230410_2	postal_cd	STRING
HLD_Complete_Address Report20230410_2	wcname	STRING
HLD_Complete_Address Report20230410_2	wirecenter_id	STRING
HLD_Complete_Address Report20230410_2	address_type	STRING
HLD_Complete_Address Report20230410_2	sfu	BOOL
HLD_Complete_Address Report20230410_2	mdu	BOOL
HLD_Complete_Address Report20230410_2	mdu_cnt	STRING
HLD_Complete_Address Report20230410_2	latitude	STRING
HLD_Complete_Address Report20230410_2	longitude	STRING
HLD_Complete_Address Report20230410_2	geo_precision	STRING
HLD_Complete_Address Report20230410_2	addr_source	STRING
HLD_Complete_Address Report20230410_2	address_status	STRING
HLD_Complete_Address Report20230410_2	address_tech	STRING
HLD_Complete_Address Report20230410_2	altman_fiber_build	BOOL
HLD_Complete_Address Report20230410_2	brightspeed_fiber_enabled	STRING
HLD_Complete_Address Report20230410_2	enhanced_match	STRING
HLD_Complete_Address Report20230410_2	footnote	STRING
HLD_Complete_Address Report20230410_2	match_code	STRING
HLD_Complete_Address Report20230410_2	property_type	STRING
HLD_Complete_Address Report20230410_2	site_cd	STRING
HLD_Complete_Address Report20230410_2	dtap	STRING
HLD_Complete_Address Report20230410_2	terminal	STRING
HLD_Complete_Address Report20230410_2	drop_feed	STRING
HLD_Complete_Address Report20230410_2	drop_length	FLOAT64
HLD_Complete_Address Report20230410_2	served_households	INT64
HLD_Complete_Address Report20230410_2	pre_survey_drops	STRING
SAP_OVERVIEW_V	COMPANY_CODE	STRING
SAP_OVERVIEW_V	DOCUMENT_NO	STRING
SAP_OVERVIEW_V	DOCUMENT_LINE_NO	STRING
SAP_OVERVIEW_V	DOCUMENT_UNIQUE	STRING
SAP_OVERVIEW_V	FISCAL_YEAR	STRING
SAP_OVERVIEW_V	STATE	STRING
SAP_OVERVIEW_V	DOCUMENT_DATE	DATE
SAP_OVERVIEW_V	DOCUMENT_TYPE	STRING
SAP_OVERVIEW_V	POSTING_DATE	DATE
SAP_OVERVIEW_V	VENDOR_INVOICE_NO	STRING
SAP_OVERVIEW_V	OBJECT	STRING
SAP_OVERVIEW_V	ACDOCA_OBJECT	STRING
SAP_OVERVIEW_V	OBJECT_DESCRIPTION	STRING
SAP_OVERVIEW_V	WBS	STRING
SAP_OVERVIEW_V	MATERIAL_LINE_ITEM_CODE	STRING
SAP_OVERVIEW_V	PURCHASE_ORDER	STRING
SAP_OVERVIEW_V	MATERIAL_LINE_ITEM_DESCRIPTION	STRING
SAP_OVERVIEW_V	COST_ELEMENT	STRING
SAP_OVERVIEW_V	COST_ELEMENT_NAME	STRING
SAP_OVERVIEW_V	OFFSETTING_ACCOUNT	STRING
SAP_OVERVIEW_V	REG_ACCOUNT	STRING
SAP_OVERVIEW_V	REG_ACCOUNT_DESCRIPTION	STRING
SAP_OVERVIEW_V	VAL_CO_AREA_CRCY	NUMERIC
SAP_OVERVIEW_V	OPERATION_FLAG	STRING
SAP_OVERVIEW_V	SAP_TICKET_ID	STRING
SAP_OVERVIEW_V	TICKET_PROPERTIES_ID	STRING
SAP_OVERVIEW_V	TICKET_STATUS	STRING
SAP_OVERVIEW_V	TICKET_TYPE	STRING
SAP_OVERVIEW_V	TICKET_TYPE_CATEGORY	STRING
SAP_OVERVIEW_V	TICKET_CREATED_DATETIME	DATETIME
SAP_OVERVIEW_V	TICKET_START_DATETIME	DATETIME
SAP_OVERVIEW_V	TICKET_DUE_DATETIME	DATETIME
SAP_OVERVIEW_V	TICKET_CREATOR_USERNAME	STRING
SAP_OVERVIEW_V	TICKET_ASSIGNED_USERNAME	STRING
SAP_OVERVIEW_V	TICKET_ASSIGNED_DATETIME	DATETIME
SAP_OVERVIEW_V	TICKET_REGION	STRING
SAP_OVERVIEW_V	PARENT_TICKET_PROJECT_NAME	STRING
SAP_OVERVIEW_V	PARSED_CLLI	STRING
SAP_OVERVIEW_V	WC_TICKET_CLLI	STRING
SAP_OVERVIEW_V	WC_SAP_PROJECT_NUMBER	STRING
SAP_OVERVIEW_V	WC_PROFILE	STRING
SAP_OVERVIEW_V	WC_COMPANY_CODE	STRING
SAP_OVERVIEW_V	WC_INVESTMENT_YEAR	STRING
SAP_OVERVIEW_V	WC_CONTRACTOR	STRING
SAP_OVERVIEW_V	WC_REQUESTOR_COST_CENTER	STRING
SAP_OVERVIEW_V	WC_RESPONDER_COST_CENTER	STRING
SAP_OVERVIEW_V	WC_CITY	STRING
SAP_OVERVIEW_V	WC_STATE	STRING
SAP_OVERVIEW_V	WC_ZIP	STRING
SAP_OVERVIEW_V	WC_LOCATION	STRING
SAP_OVERVIEW_V	WBS_ID	NUMERIC
SAP_OVERVIEW_V	WBS_STATUS	STRING
SAP_OVERVIEW_V	WBS_ELEMENT	STRING
SAP_OVERVIEW_V	WBS_STATISTICAL	BOOL
SAP_OVERVIEW_V	WBS_INTEREST_PROFILE	STRING
SAP_OVERVIEW_V	WBS_INVESTMENT_PROFILE	STRING
SAP_OVERVIEW_V	WBS_REG_ACCOUNT	STRING
SAP_OVERVIEW_V	WBS_WC_NAME	STRING
SAP_OVERVIEW_V	ADDRESS_COUNT	INT64
SAP_OVERVIEW_V	PREM_COUNT	INT64
TICKET_OVERVIEW_V	TICKET_PROPERTIES_ID	STRING
TICKET_OVERVIEW_V	TICKET_CREATOR_USERNAME	STRING
TICKET_OVERVIEW_V	TICKET_ASSIGNED_USERNAME	STRING
TICKET_OVERVIEW_V	TICKET_STATUS	STRING
TICKET_OVERVIEW_V	TICKET_TYPE	STRING
TICKET_OVERVIEW_V	TICKET_TYPE_CATEGORY	STRING
TICKET_OVERVIEW_V	TICKET_CANCELLED_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_CREATED_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_ASSIGNED_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_LAST_MODIFIED_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_GROUP	STRING
TICKET_OVERVIEW_V	TICKET_REGION	STRING
TICKET_OVERVIEW_V	TICKET_UPDATE_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_START_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_DUE_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_TICKET_DETAILS	STRING
TICKET_OVERVIEW_V	TICKET_ONSITE_DATETIME	DATETIME
TICKET_OVERVIEW_V	TICKET_PROJECT	STRING
TICKET_OVERVIEW_V	PARENT_TICKET_PROJECT_NAME	STRING
TICKET_OVERVIEW_V	PARSED_CLLI	STRING
TICKET_OVERVIEW_V	WC_TICKET_CLLI	STRING
TICKET_OVERVIEW_V	WC_TICKET_ID	STRING
TICKET_OVERVIEW_V	WC_PROPERTIES_TICKET_GROUP	STRING
TICKET_OVERVIEW_V	WC_PROFILE	STRING
TICKET_OVERVIEW_V	WC_COMPANY_CODE	STRING
TICKET_OVERVIEW_V	WC_INVESTMENT_YEAR	STRING
TICKET_OVERVIEW_V	WC_APPROVAL_YEAR	INT64
TICKET_OVERVIEW_V	WC_SAP_PROJECT_NUMBER	STRING
TICKET_OVERVIEW_V	WC_SAP_WBS_EXPENSE	STRING
TICKET_OVERVIEW_V	WC_SAP_WBS_CAPITAL	STRING
TICKET_OVERVIEW_V	WC_SAP_STATUS	STRING
TICKET_OVERVIEW_V	WC_SAP_LOG	STRING
TICKET_OVERVIEW_V	WC_REQUESTOR_COST_CENTER	STRING
TICKET_OVERVIEW_V	WC_RESPONDER_COST_CENTER	STRING
TICKET_OVERVIEW_V	WC_START_DATE_PLANNING	STRING
TICKET_OVERVIEW_V	WC_END_DATE_PLANNING	DATETIME
TICKET_OVERVIEW_V	WC_START_DATE_SURVEY	DATETIME
TICKET_OVERVIEW_V	WC_END_DATE_SURVEY	DATETIME
TICKET_OVERVIEW_V	WC_START_DATE_PERMIT	DATETIME
TICKET_OVERVIEW_V	WC_END_DATE_PERMIT	DATETIME
TICKET_OVERVIEW_V	WC_START_DATE_CONSTRUCTION	DATETIME
TICKET_OVERVIEW_V	WC_END_DATE_CONSTRUCTION	DATETIME
TICKET_OVERVIEW_V	WC_CONTRACTOR	STRING
TICKET_OVERVIEW_V	WC_CITY	STRING
TICKET_OVERVIEW_V	WC_STATE	STRING
TICKET_OVERVIEW_V	WC_ZIP	STRING
TICKET_OVERVIEW_V	WC_STREET	STRING
TICKET_OVERVIEW_V	WC_LOCATION	STRING
TICKET_OVERVIEW_V	WC_ROUTE_OH	FLOAT64
TICKET_OVERVIEW_V	WC_ROUTE_UG	FLOAT64
TICKET_OVERVIEW_V	WC_DTAPS_UG	INT64
TICKET_OVERVIEW_V	WC_DTAPS_OH	INT64
TICKET_OVERVIEW_V	SURVEY_PROPERTIES_ID	STRING
TICKET_OVERVIEW_V	SURVEY_ACTUAL_START_DATE	DATETIME
TICKET_OVERVIEW_V	SURVEY_ACTUAL_END_DATE	DATETIME
TICKET_OVERVIEW_V	DTAP_PROPERTIES_ID	INT64
TICKET_OVERVIEW_V	DTAP_TICKET_ID	STRING
TICKET_OVERVIEW_V	DTAP_CONTRACTOR	STRING
TICKET_OVERVIEW_V	DTAP_ACTUAL_START_DATE	STRING
TICKET_OVERVIEW_V	DTAP_ACTUAL_END_DATE	STRING
TICKET_OVERVIEW_V	DTAP_PLACEMENT	STRING
TICKET_OVERVIEW_V	DTAP_NAME	STRING
TICKET_OVERVIEW_V	DTAP_REFERENCE	STRING
TICKET_OVERVIEW_V	DTAP_PASS_FAIL_1	STRING
TICKET_OVERVIEW_V	DTAP_READING_1	STRING
TICKET_OVERVIEW_V	DTAP_PASS_FAIL_2	STRING
TICKET_OVERVIEW_V	DTAP_READING_2	STRING
TICKET_OVERVIEW_V	DTAP_PASS_FAIL_3	STRING
TICKET_OVERVIEW_V	DTAP_READING_3	STRING
TICKET_OVERVIEW_V	DTAP_PASS_FAIL_4	STRING
TICKET_OVERVIEW_V	DTAP_READING_4	STRING
TICKET_OVERVIEW_V	DTAP_PASS_FAIL_5	STRING
TICKET_OVERVIEW_V	DTAP_READING_5	STRING
TICKET_OVERVIEW_V	DTAP_PASS_FAIL_6	STRING
TICKET_OVERVIEW_V	DTAP_READING_6	STRING
TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_1	STRING
TICKET_OVERVIEW_V	DTAP_RUN_READING_1	STRING
TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_2	STRING
TICKET_OVERVIEW_V	DTAP_RUN_READING_2	STRING
TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_3	STRING
TICKET_OVERVIEW_V	DTAP_RUN_READING_3	STRING
TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_4	STRING
TICKET_OVERVIEW_V	DTAP_RUN_READING_4	STRING
TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_5	STRING
TICKET_OVERVIEW_V	DTAP_RUN_READING_5	STRING
TICKET_OVERVIEW_V	DTAP_RUN_PASS_FAIL_6	STRING
TICKET_OVERVIEW_V	DTAP_RUN_READING_6	STRING
TICKET_OVERVIEW_V	DTAP_UNDERGROUND_FOOTAGE	STRING
TICKET_OVERVIEW_V	DTAP_UNDERGROUND_WIDTH	STRING
TICKET_OVERVIEW_V	DTAP_UNDERGROUND_DEPTH	STRING
TICKET_OVERVIEW_V	DTAP_BURIED_FOOTAGE	STRING
TICKET_OVERVIEW_V	DTAP_BURIED_WIDTH	STRING
TICKET_OVERVIEW_V	DTAP_BURIED_DEPTH	STRING
TICKET_OVERVIEW_V	DTAP_AERIAL_FOOTAGE	STRING
TICKET_OVERVIEW_V	DTAP_AERIAL_COMPLETE	STRING
TICKET_OVERVIEW_V	DTAP_BURRIED_COMPLETE	STRING
TICKET_OVERVIEW_V	FEEDER_PROPERTIES_ID	STRING
TICKET_OVERVIEW_V	FEEDER_TICKET_ID	STRING
TICKET_OVERVIEW_V	FEEDER_AERIAL_FOOTAGE	STRING
TICKET_OVERVIEW_V	FEEDER_PATH_UNDERGROUND_DEPTH	STRING
TICKET_OVERVIEW_V	FEEDER_CABLE_LENGTH	STRING
TICKET_OVERVIEW_V	FEEDER_TICKET_GROUP	STRING
TICKET_OVERVIEW_V	FEEDER_COMMENTS	STRING
TICKET_OVERVIEW_V	FEEDER_START_DATE	DATETIME
TICKET_OVERVIEW_V	FEEDER_END_DATE	DATETIME
TICKET_OVERVIEW_V	FEEDER_BURRIED_COMPLETE	STRING
TICKET_OVERVIEW_V	FEEDER_AERIAL_COMPLETE	STRING
TICKET_OVERVIEW_V	FEEDER_PLACEMENT	STRING
TICKET_OVERVIEW_V	FEEDER_PATH_UG_WIDTH	STRING
TICKET_OVERVIEW_V	FEEDER_PROPERTIES_PARENT	STRING
TICKET_OVERVIEW_V	FEEDER_UG_FOOTAGE	STRING
TICKET_OVERVIEW_V	FEEDER_BURIED_FOOTAGE	STRING
TICKET_OVERVIEW_V	FEEDER_NOOF_CABLES	STRING
TICKET_OVERVIEW_V	FEEDER_LAST_MODIFIED_DATETIME	DATETIME
TICKET_OVERVIEW_V	FEEDER_PATH_BURIED_FOOTAGE	STRING
TICKET_OVERVIEW_V	FEEDER_TOTAL_FOOTAGE	STRING
TICKET_OVERVIEW_V	FEEDER_PATH_AERIAL_FOOTAGE	STRING
TICKET_OVERVIEW_V	FEEDER_PROPERTIES_TYPE	STRING
TICKET_OVERVIEW_V	FEEDER_PATH_UNDERGROUND_FOOTAGE	STRING
TICKET_OVERVIEW_V	FEEDER_CONTRACTOR	STRING
TICKET_OVERVIEW_V	FEEDER_PATH_TRENCH_MATERIAL	STRING
TICKET_OVERVIEW_V	FEEDER_PATH_BURIED_DEPTH	STRING
TICKET_OVERVIEW_V	FEEDER_ADDRESS	STRING
TICKET_OVERVIEW_V	FEEDER_PROPERTIES_REFERENCE	STRING
TICKET_OVERVIEW_V	FEEDER_PATH_BURIED_WIDTH	STRING
TICKET_OVERVIEW_V	PERMIT_PROPERTIES_ID	INT64
TICKET_OVERVIEW_V	PERMIT_TICKET_ID	STRING
TICKET_OVERVIEW_V	PERMIT_PROPERTIES_PARENT	STRING
TICKET_OVERVIEW_V	PERMIT_CONTRACTOR	STRING
TICKET_OVERVIEW_V	PERMIT_TICKET_GROUP	STRING
TICKET_OVERVIEW_V	PERMIT_ADDRESS	STRING
TICKET_OVERVIEW_V	PERMIT_START_DATE	DATETIME
TICKET_OVERVIEW_V	PERMIT_END_DATE	DATETIME
TICKET_OVERVIEW_V	PERMIT_AERIAL_COMPLETE	STRING
TICKET_OVERVIEW_V	PERMIT_BURRIED_COMPLETE	STRING
Test_T	ST_PROJECT_ID	STRING
Test_T	PHASE_PROJECTS	STRING
Test_T	PHASE_PROJECT_TYPE	STRING
Test_T	PHASE_COUNT	BIGNUMERIC
Test_T	PHASE_PROJECT_COMPLETE_COUNT	INT64
Test_T	PHASE_PROJECT_CANCELLED_COUNT	INT64
Test_T	PHASE_PROJECT_URL	STRING
Test_T	PHASE_FW_PROJECT_URL	STRING
Test_T	SITE_PROJECTS	STRING
Test_T	SITE_PROJECT_TYPE	STRING
Test_T	SITE_PROJECT_COUNT	INT64
Test_T	SITE_PROJECT_COMPLETE_COUNT	INT64
Test_T	SITE_PROJECT_CANCELLED_COUNT	INT64
Test_T	SITE_PROJECT_URL	STRING
Test_T	SITE_FW_PROJECT_URL	STRING
Test_T	ASSOCIATED_PROJECTS	STRING
Test_T	ASSOCIATED_PROJECT_TYPE	STRING
Test_T	ASSOCIATED_PROJECT_COUNT	INT64
Test_T	ASSOCIATED_PROJECT_COMPLETE_COUNT	INT64
Test_T	ASSOCIATED_PROJECT_CANCELLED_COUNT	INT64
Test_T	ASSOCIATED_PROJECT_URL	STRING
Test_T	ASSOCIATED_FW_PROJECT_URL	STRING
Test_T	SITE_ASSOCIATED_PROJECTS	STRING
Test_T	SITE_ASSOCIATED_PROJECT_TYPE	STRING
Test_T	SITE_ASSOCIATED_PROJECT_COUNT	INT64
Test_T	SITE_ASSOCIATED_PROJECT_COMPLETE_COUNT	INT64
Test_T	SITE_ASSOCIATED_PROJECT_CANCELLED_COUNT	INT64
Test_T	SITE_ASSOCIATED_PROJECT_URL	STRING
Test_T	SITE_ASSOCIATED_FW_PROJECT_URL	STRING
Test_T	RELATED_PROJECTS	STRING
Test_T	RELATED_PROJECT_TYPE	STRING
Test_T	RELATED_PROJECT_COUNT	INT64
Test_T	RELATED_PROJECT_COMPLETE_COUNT	INT64
Test_T	RELATED_PROJECT_CANCELLED_COUNT	INT64
Test_T	RELATED_PROJECT_URL	STRING
Test_T	RELATED_FW_PROJECT_URL	STRING
Test_T	QF_PROJECTS	STRING
Test_T	QF_PROJECT_COUNT	INT64
Test_T	QF_PROJECT_URL	STRING
ADDRESS_POLY_20230606	STR_NUM	STRING
ADDRESS_POLY_20230606	STR	STRING
ADDRESS_POLY_20230606	UNIT_DES	STRING
ADDRESS_POLY_20230606	UNIT_NUM	STRING
ADDRESS_POLY_20230606	CITY	STRING
ADDRESS_POLY_20230606	STATE	STRING
ADDRESS_POLY_20230606	ZIP	INT64
ADDRESS_POLY_20230606	ZIP4	STRING
ADDRESS_POLY_20230606	ZBA_PR_USE	STRING
ADDRESS_POLY_20230606	CNTY_FIPS	INT64
ADDRESS_POLY_20230606	ADDR_CONF	INT64
ADDRESS_POLY_20230606	ID	INT64
ADDRESS_POLY_20230606	STATUS	STRING
ADDRESS_POLY_20230606	AVAILABILTY_DATE	STRING
ADDRESS_POLY_20230606	SERVING_WIRE_CENTER_CLLI	STRING
ADDRESS_POLY_20230606	SERVING_WIRE_CENTER_NAME	STRING
ADDRESS_POLY_20230606	SERVICE_TYPE	STRING
Test_TT	ST_PROJECT_ID	STRING
Test_TT	PHASE_PROJECTS	STRING
Test_TT	PHASE_PROJECT_TYPE	STRING
Test_TT	PHASE_COUNT	BIGNUMERIC
Test_TT	PHASE_PROJECT_COMPLETE_COUNT	INT64
Test_TT	PHASE_PROJECT_CANCELLED_COUNT	INT64
Test_TT	PHASE_PROJECT_URL	STRING
Test_TT	PHASE_FW_PROJECT_URL	STRING
Test_TT	SITE_PROJECTS	STRING
Test_TT	SITE_PROJECT_TYPE	STRING
Test_TT	SITE_PROJECT_COUNT	INT64
Test_TT	SITE_PROJECT_COMPLETE_COUNT	INT64
Test_TT	SITE_PROJECT_CANCELLED_COUNT	INT64
Test_TT	SITE_PROJECT_URL	STRING
Test_TT	SITE_FW_PROJECT_URL	STRING
Test_TT	ASSOCIATED_PROJECTS	STRING
Test_TT	ASSOCIATED_PROJECT_TYPE	STRING
Test_TT	ASSOCIATED_PROJECT_COUNT	INT64
