table_name,column_name,is_nullable,data_type
TEST_TICKET_OVERVIEW_V,WC_SAP_LOG,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_REQUESTOR_COST_CENTER,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_RESPONDER_COST_CENTER,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_START_DATE_PLANNING,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_END_DATE_PLANNING,YES,DATETIME
TEST_TICKET_OVERVIEW_V,WC_START_DATE_SURVEY,YES,DATETIME
TEST_TICKET_OVERVIEW_V,WC_END_DATE_SURVEY,YES,DATETIME
TEST_TICKET_OVERVIEW_V,WC_START_DATE_PERMIT,YES,DATETIME
TEST_TICKET_OVERVIEW_V,WC_END_DATE_PERMIT,YES,DATETIME
TEST_TICKET_OVERVIEW_V,WC_START_DATE_CONSTRUCTION,YES,DATETIME
TEST_TICKET_OVERVIEW_V,WC_END_DATE_CONSTRUCTION,YES,DATETIME
TEST_TICKET_OVERVIEW_V,WC_CONTRACTOR,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_CITY,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_STATE,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_ZIP,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_STREET,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_LOCATION,YES,STRING
TEST_TICKET_OVERVIEW_V,WC_ROUTE_OH,YES,FLOAT64
TEST_TICKET_OVERVIEW_V,WC_ROUTE_UG,YES,FLOAT64
TEST_TICKET_OVERVIEW_V,WC_DTAPS_UG,YES,INT64
TEST_TICKET_OVERVIEW_V,WC_DTAPS_OH,YES,INT64
TEST_TICKET_OVERVIEW_V,SURVEY_PROPERTIES_ID,YES,STRING
TEST_TICKET_OVERVIEW_V,SURVEY_ACTUAL_START_DATE,YES,DATETIME
TEST_TICKET_OVERVIEW_V,SURVEY_ACTUAL_END_DATE,YES,DATETIME
TEST_TICKET_OVERVIEW_V,DTAP_PROPERTIES_ID,YES,INT64
TEST_TICKET_OVERVIEW_V,DTAP_TICKET_ID,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_CONTRACTOR,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_ACTUAL_START_DATE,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_ACTUAL_END_DATE,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_PLACEMENT,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_NAME,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_REFERENCE,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_PASS_FAIL_1,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_READING_1,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_PASS_FAIL_2,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_READING_2,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_PASS_FAIL_3,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_READING_3,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_PASS_FAIL_4,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_READING_4,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_PASS_FAIL_5,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_READING_5,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_PASS_FAIL_6,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_READING_6,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_1,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_READING_1,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_2,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_READING_2,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_3,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_READING_3,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_4,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_READING_4,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_5,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_READING_5,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_6,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_RUN_READING_6,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_UNDERGROUND_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_UNDERGROUND_WIDTH,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_UNDERGROUND_DEPTH,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_BURIED_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_BURIED_WIDTH,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_BURIED_DEPTH,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_AERIAL_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_AERIAL_COMPLETE,YES,STRING
TEST_TICKET_OVERVIEW_V,DTAP_BURRIED_COMPLETE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PROPERTIES_ID,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_TICKET_ID,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_AERIAL_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_UNDERGROUND_DEPTH,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_CABLE_LENGTH,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_TICKET_GROUP,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_COMMENTS,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_START_DATE,YES,DATETIME
TEST_TICKET_OVERVIEW_V,FEEDER_END_DATE,YES,DATETIME
TEST_TICKET_OVERVIEW_V,FEEDER_BURRIED_COMPLETE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_AERIAL_COMPLETE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PLACEMENT,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_UG_WIDTH,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PROPERTIES_PARENT,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_UG_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_BURIED_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_NOOF_CABLES,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_LAST_MODIFIED_DATETIME,YES,DATETIME
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_BURIED_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_TOTAL_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_AERIAL_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PROPERTIES_TYPE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_UNDERGROUND_FOOTAGE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_CONTRACTOR,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_TRENCH_MATERIAL,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_BURIED_DEPTH,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_ADDRESS,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PROPERTIES_REFERENCE,YES,STRING
TEST_TICKET_OVERVIEW_V,FEEDER_PATH_BURIED_WIDTH,YES,STRING
TEST_TICKET_OVERVIEW_V,PERMIT_PROPERTIES_ID,YES,INT64
TEST_TICKET_OVERVIEW_V,PERMIT_TICKET_ID,YES,STRING
TEST_TICKET_OVERVIEW_V,PERMIT_PROPERTIES_PARENT,YES,STRING
TEST_TICKET_OVERVIEW_V,PERMIT_CONTRACTOR,YES,STRING
TEST_TICKET_OVERVIEW_V,PERMIT_TICKET_GROUP,YES,STRING
TEST_TICKET_OVERVIEW_V,PERMIT_ADDRESS,YES,STRING
TEST_TICKET_OVERVIEW_V,PERMIT_START_DATE,YES,DATETIME
TEST_TICKET_OVERVIEW_V,PERMIT_END_DATE,YES,DATETIME
TEST_TICKET_OVERVIEW_V,PERMIT_AERIAL_COMPLETE,YES,STRING
TEST_TICKET_OVERVIEW_V,PERMIT_BURRIED_COMPLETE,YES,STRING
ADDRESS_POLY,STR_NUM,YES,STRING
ADDRESS_POLY,STR,YES,STRING
ADDRESS_POLY,UNIT_DES,YES,STRING
ADDRESS_POLY,UNIT_NUM,YES,STRING
ADDRESS_POLY,CITY,YES,STRING
ADDRESS_POLY,STATE,YES,STRING
ADDRESS_POLY,ZIP,YES,INT64
ADDRESS_POLY,ZIP4,YES,STRING
ADDRESS_POLY,ZBA_PR_USE,YES,STRING
ADDRESS_POLY,CNTY_FIPS,YES,INT64
ADDRESS_POLY,ADDR_CONF,YES,INT64
ADDRESS_POLY,ID,YES,INT64
ADDRESS_POLY,STATUS,YES,STRING
ADDRESS_POLY,AVAILABILTY_DATE,YES,STRING
ADDRESS_POLY,SERVING_WIRE_CENTER_CLLI,YES,STRING
ADDRESS_POLY,SERVING_WIRE_CENTER_NAME,YES,STRING
ADDRESS_POLY,SERVICE_TYPE,YES,STRING
HLD_Complete_Address Report20230410,address_id,YES,STRING
HLD_Complete_Address Report20230410,address,YES,STRING
HLD_Complete_Address Report20230410,house_no,YES,STRING
HLD_Complete_Address Report20230410,sub_location,YES,STRING
HLD_Complete_Address Report20230410,street_name,YES,STRING
HLD_Complete_Address Report20230410,street_suffix,YES,STRING
HLD_Complete_Address Report20230410,city,YES,STRING
HLD_Complete_Address Report20230410,state,YES,STRING
HLD_Complete_Address Report20230410,postal_cd,YES,STRING
HLD_Complete_Address Report20230410,wcname,YES,STRING
HLD_Complete_Address Report20230410,wirecenter_id,YES,STRING
HLD_Complete_Address Report20230410,address_type,YES,STRING
HLD_Complete_Address Report20230410,sfu,YES,BOOL
HLD_Complete_Address Report20230410,mdu,YES,BOOL
HLD_Complete_Address Report20230410,mdu_cnt,YES,STRING
HLD_Complete_Address Report20230410,latitude,YES,STRING
HLD_Complete_Address Report20230410,longitude,YES,STRING
HLD_Complete_Address Report20230410,geo_precision,YES,STRING
HLD_Complete_Address Report20230410,addr_source,YES,STRING
HLD_Complete_Address Report20230410,address_status,YES,STRING
HLD_Complete_Address Report20230410,address_tech,YES,STRING
HLD_Complete_Address Report20230410,altman_fiber_build,YES,BOOL
HLD_Complete_Address Report20230410,brightspeed_fiber_enabled,YES,STRING
HLD_Complete_Address Report20230410,enhanced_match,YES,STRING
HLD_Complete_Address Report20230410,footnote,YES,STRING
HLD_Complete_Address Report20230410,match_code,YES,STRING
HLD_Complete_Address Report20230410,property_type,YES,STRING
HLD_Complete_Address Report20230410,site_cd,YES,STRING
HLD_Complete_Address Report20230410,dtap,YES,STRING
HLD_Complete_Address Report20230410,terminal,YES,STRING
HLD_Complete_Address Report20230410,drop_feed,YES,STRING
HLD_Complete_Address Report20230410,drop_length,YES,FLOAT64
HLD_Complete_Address Report20230410,served_households,YES,INT64
HLD_Complete_Address Report20230410,pre_survey_drops,YES,STRING
HLD_Complete_Address Report20230410_2,address_id,YES,STRING
HLD_Complete_Address Report20230410_2,address,YES,STRING
HLD_Complete_Address Report20230410_2,house_no,YES,STRING
HLD_Complete_Address Report20230410_2,sub_location,YES,STRING
HLD_Complete_Address Report20230410_2,street_name,YES,STRING
HLD_Complete_Address Report20230410_2,street_suffix,YES,STRING
HLD_Complete_Address Report20230410_2,city,YES,STRING
HLD_Complete_Address Report20230410_2,state,YES,STRING
HLD_Complete_Address Report20230410_2,postal_cd,YES,STRING
HLD_Complete_Address Report20230410_2,wcname,YES,STRING
HLD_Complete_Address Report20230410_2,wirecenter_id,YES,STRING
HLD_Complete_Address Report20230410_2,address_type,YES,STRING
HLD_Complete_Address Report20230410_2,sfu,YES,BOOL
HLD_Complete_Address Report20230410_2,mdu,YES,BOOL
HLD_Complete_Address Report20230410_2,mdu_cnt,YES,STRING
HLD_Complete_Address Report20230410_2,latitude,YES,STRING
HLD_Complete_Address Report20230410_2,longitude,YES,STRING
HLD_Complete_Address Report20230410_2,geo_precision,YES,STRING
HLD_Complete_Address Report20230410_2,addr_source,YES,STRING
HLD_Complete_Address Report20230410_2,address_status,YES,STRING
HLD_Complete_Address Report20230410_2,address_tech,YES,STRING
HLD_Complete_Address Report20230410_2,altman_fiber_build,YES,BOOL
HLD_Complete_Address Report20230410_2,brightspeed_fiber_enabled,YES,STRING
HLD_Complete_Address Report20230410_2,enhanced_match,YES,STRING
HLD_Complete_Address Report20230410_2,footnote,YES,STRING
HLD_Complete_Address Report20230410_2,match_code,YES,STRING
HLD_Complete_Address Report20230410_2,property_type,YES,STRING
HLD_Complete_Address Report20230410_2,site_cd,YES,STRING
HLD_Complete_Address Report20230410_2,dtap,YES,STRING
HLD_Complete_Address Report20230410_2,terminal,YES,STRING
HLD_Complete_Address Report20230410_2,drop_feed,YES,STRING
HLD_Complete_Address Report20230410_2,drop_length,YES,FLOAT64
HLD_Complete_Address Report20230410_2,served_households,YES,INT64
HLD_Complete_Address Report20230410_2,pre_survey_drops,YES,STRING
SAP_OVERVIEW_V,COMPANY_CODE,YES,STRING
SAP_OVERVIEW_V,DOCUMENT_NO,YES,STRING
SAP_OVERVIEW_V,DOCUMENT_LINE_NO,YES,STRING
SAP_OVERVIEW_V,DOCUMENT_UNIQUE,YES,STRING
SAP_OVERVIEW_V,FISCAL_YEAR,YES,STRING
SAP_OVERVIEW_V,STATE,YES,STRING
SAP_OVERVIEW_V,DOCUMENT_DATE,YES,DATE
SAP_OVERVIEW_V,DOCUMENT_TYPE,YES,STRING
SAP_OVERVIEW_V,POSTING_DATE,YES,DATE
SAP_OVERVIEW_V,VENDOR_INVOICE_NO,YES,STRING
SAP_OVERVIEW_V,OBJECT,YES,STRING
SAP_OVERVIEW_V,ACDOCA_OBJECT,YES,STRING
SAP_OVERVIEW_V,OBJECT_DESCRIPTION,YES,STRING
SAP_OVERVIEW_V,WBS,YES,STRING
SAP_OVERVIEW_V,MATERIAL_LINE_ITEM_CODE,YES,STRING
SAP_OVERVIEW_V,PURCHASE_ORDER,YES,STRING
SAP_OVERVIEW_V,MATERIAL_LINE_ITEM_DESCRIPTION,YES,STRING
SAP_OVERVIEW_V,COST_ELEMENT,YES,STRING
SAP_OVERVIEW_V,COST_ELEMENT_NAME,YES,STRING
SAP_OVERVIEW_V,OFFSETTING_ACCOUNT,YES,STRING
SAP_OVERVIEW_V,REG_ACCOUNT,YES,STRING
SAP_OVERVIEW_V,REG_ACCOUNT_DESCRIPTION,YES,STRING
SAP_OVERVIEW_V,VAL_CO_AREA_CRCY,YES,NUMERIC
SAP_OVERVIEW_V,OPERATION_FLAG,YES,STRING
SAP_OVERVIEW_V,SAP_TICKET_ID,YES,STRING
SAP_OVERVIEW_V,TICKET_PROPERTIES_ID,YES,STRING
SAP_OVERVIEW_V,TICKET_STATUS,YES,STRING
SAP_OVERVIEW_V,TICKET_TYPE,YES,STRING
SAP_OVERVIEW_V,TICKET_TYPE_CATEGORY,YES,STRING
SAP_OVERVIEW_V,TICKET_CREATED_DATETIME,YES,DATETIME
SAP_OVERVIEW_V,TICKET_START_DATETIME,YES,DATETIME
SAP_OVERVIEW_V,TICKET_DUE_DATETIME,YES,DATETIME
SAP_OVERVIEW_V,TICKET_CREATOR_USERNAME,YES,STRING
SAP_OVERVIEW_V,TICKET_ASSIGNED_USERNAME,YES,STRING
SAP_OVERVIEW_V,TICKET_ASSIGNED_DATETIME,YES,DATETIME
SAP_OVERVIEW_V,TICKET_REGION,YES,STRING
SAP_OVERVIEW_V,PARENT_TICKET_PROJECT_NAME,YES,STRING
SAP_OVERVIEW_V,PARSED_CLLI,YES,STRING
SAP_OVERVIEW_V,WC_TICKET_CLLI,YES,STRING
SAP_OVERVIEW_V,WC_SAP_PROJECT_NUMBER,YES,STRING
SAP_OVERVIEW_V,WC_PROFILE,YES,STRING
SAP_OVERVIEW_V,WC_COMPANY_CODE,YES,STRING
SAP_OVERVIEW_V,WC_INVESTMENT_YEAR,YES,STRING
SAP_OVERVIEW_V,WC_CONTRACTOR,YES,STRING
SAP_OVERVIEW_V,WC_REQUESTOR_COST_CENTER,YES,STRING
SAP_OVERVIEW_V,WC_RESPONDER_COST_CENTER,YES,STRING
SAP_OVERVIEW_V,WC_CITY,YES,STRING
SAP_OVERVIEW_V,WC_STATE,YES,STRING
SAP_OVERVIEW_V,WC_ZIP,YES,STRING
SAP_OVERVIEW_V,WC_LOCATION,YES,STRING
SAP_OVERVIEW_V,WBS_ID,YES,NUMERIC
SAP_OVERVIEW_V,WBS_STATUS,YES,STRING
SAP_OVERVIEW_V,WBS_ELEMENT,YES,STRING
SAP_OVERVIEW_V,WBS_STATISTICAL,YES,BOOL
SAP_OVERVIEW_V,WBS_INTEREST_PROFILE,YES,STRING
SAP_OVERVIEW_V,WBS_INVESTMENT_PROFILE,YES,STRING
SAP_OVERVIEW_V,WBS_REG_ACCOUNT,YES,STRING
SAP_OVERVIEW_V,WBS_WC_NAME,YES,STRING
SAP_OVERVIEW_V,ADDRESS_COUNT,YES,INT64
SAP_OVERVIEW_V,PREM_COUNT,YES,INT64
TICKET_OVERVIEW_V,TICKET_PROPERTIES_ID,YES,STRING
TICKET_OVERVIEW_V,TICKET_CREATOR_USERNAME,YES,STRING
TICKET_OVERVIEW_V,TICKET_ASSIGNED_USERNAME,YES,STRING
TICKET_OVERVIEW_V,TICKET_STATUS,YES,STRING
TICKET_OVERVIEW_V,TICKET_TYPE,YES,STRING
TICKET_OVERVIEW_V,TICKET_TYPE_CATEGORY,YES,STRING
TICKET_OVERVIEW_V,TICKET_CANCELLED_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_CREATED_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_ASSIGNED_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_LAST_MODIFIED_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_GROUP,YES,STRING
TICKET_OVERVIEW_V,TICKET_REGION,YES,STRING
TICKET_OVERVIEW_V,TICKET_UPDATE_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_START_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_DUE_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_TICKET_DETAILS,YES,STRING
TICKET_OVERVIEW_V,TICKET_ONSITE_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,TICKET_PROJECT,YES,STRING
TICKET_OVERVIEW_V,PARENT_TICKET_PROJECT_NAME,YES,STRING
TICKET_OVERVIEW_V,PARSED_CLLI,YES,STRING
TICKET_OVERVIEW_V,WC_TICKET_CLLI,YES,STRING
TICKET_OVERVIEW_V,WC_TICKET_ID,YES,STRING
TICKET_OVERVIEW_V,WC_PROPERTIES_TICKET_GROUP,YES,STRING
TICKET_OVERVIEW_V,WC_PROFILE,YES,STRING
TICKET_OVERVIEW_V,WC_COMPANY_CODE,YES,STRING
TICKET_OVERVIEW_V,WC_INVESTMENT_YEAR,YES,STRING
TICKET_OVERVIEW_V,WC_APPROVAL_YEAR,YES,INT64
TICKET_OVERVIEW_V,WC_SAP_PROJECT_NUMBER,YES,STRING
TICKET_OVERVIEW_V,WC_SAP_WBS_EXPENSE,YES,STRING
TICKET_OVERVIEW_V,WC_SAP_WBS_CAPITAL,YES,STRING
TICKET_OVERVIEW_V,WC_SAP_STATUS,YES,STRING
TICKET_OVERVIEW_V,WC_SAP_LOG,YES,STRING
TICKET_OVERVIEW_V,WC_REQUESTOR_COST_CENTER,YES,STRING
TICKET_OVERVIEW_V,WC_RESPONDER_COST_CENTER,YES,STRING
TICKET_OVERVIEW_V,WC_START_DATE_PLANNING,YES,STRING
TICKET_OVERVIEW_V,WC_END_DATE_PLANNING,YES,DATETIME
TICKET_OVERVIEW_V,WC_START_DATE_SURVEY,YES,DATETIME
TICKET_OVERVIEW_V,WC_END_DATE_SURVEY,YES,DATETIME
TICKET_OVERVIEW_V,WC_START_DATE_PERMIT,YES,DATETIME
TICKET_OVERVIEW_V,WC_END_DATE_PERMIT,YES,DATETIME
TICKET_OVERVIEW_V,WC_START_DATE_CONSTRUCTION,YES,DATETIME
TICKET_OVERVIEW_V,WC_END_DATE_CONSTRUCTION,YES,DATETIME
TICKET_OVERVIEW_V,WC_CONTRACTOR,YES,STRING
TICKET_OVERVIEW_V,WC_CITY,YES,STRING
TICKET_OVERVIEW_V,WC_STATE,YES,STRING
TICKET_OVERVIEW_V,WC_ZIP,YES,STRING
TICKET_OVERVIEW_V,WC_STREET,YES,STRING
TICKET_OVERVIEW_V,WC_LOCATION,YES,STRING
TICKET_OVERVIEW_V,WC_ROUTE_OH,YES,FLOAT64
TICKET_OVERVIEW_V,WC_ROUTE_UG,YES,FLOAT64
TICKET_OVERVIEW_V,WC_DTAPS_UG,YES,INT64
TICKET_OVERVIEW_V,WC_DTAPS_OH,YES,INT64
TICKET_OVERVIEW_V,SURVEY_PROPERTIES_ID,YES,STRING
TICKET_OVERVIEW_V,SURVEY_ACTUAL_START_DATE,YES,DATETIME
TICKET_OVERVIEW_V,SURVEY_ACTUAL_END_DATE,YES,DATETIME
TICKET_OVERVIEW_V,DTAP_PROPERTIES_ID,YES,INT64
TICKET_OVERVIEW_V,DTAP_TICKET_ID,YES,STRING
TICKET_OVERVIEW_V,DTAP_CONTRACTOR,YES,STRING
TICKET_OVERVIEW_V,DTAP_ACTUAL_START_DATE,YES,STRING
TICKET_OVERVIEW_V,DTAP_ACTUAL_END_DATE,YES,STRING
TICKET_OVERVIEW_V,DTAP_PLACEMENT,YES,STRING
TICKET_OVERVIEW_V,DTAP_NAME,YES,STRING
TICKET_OVERVIEW_V,DTAP_REFERENCE,YES,STRING
TICKET_OVERVIEW_V,DTAP_PASS_FAIL_1,YES,STRING
TICKET_OVERVIEW_V,DTAP_READING_1,YES,STRING
TICKET_OVERVIEW_V,DTAP_PASS_FAIL_2,YES,STRING
TICKET_OVERVIEW_V,DTAP_READING_2,YES,STRING
TICKET_OVERVIEW_V,DTAP_PASS_FAIL_3,YES,STRING
TICKET_OVERVIEW_V,DTAP_READING_3,YES,STRING
TICKET_OVERVIEW_V,DTAP_PASS_FAIL_4,YES,STRING
TICKET_OVERVIEW_V,DTAP_READING_4,YES,STRING
TICKET_OVERVIEW_V,DTAP_PASS_FAIL_5,YES,STRING
TICKET_OVERVIEW_V,DTAP_READING_5,YES,STRING
TICKET_OVERVIEW_V,DTAP_PASS_FAIL_6,YES,STRING
TICKET_OVERVIEW_V,DTAP_READING_6,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_1,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_READING_1,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_2,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_READING_2,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_3,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_READING_3,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_4,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_READING_4,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_5,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_READING_5,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_PASS_FAIL_6,YES,STRING
TICKET_OVERVIEW_V,DTAP_RUN_READING_6,YES,STRING
TICKET_OVERVIEW_V,DTAP_UNDERGROUND_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,DTAP_UNDERGROUND_WIDTH,YES,STRING
TICKET_OVERVIEW_V,DTAP_UNDERGROUND_DEPTH,YES,STRING
TICKET_OVERVIEW_V,DTAP_BURIED_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,DTAP_BURIED_WIDTH,YES,STRING
TICKET_OVERVIEW_V,DTAP_BURIED_DEPTH,YES,STRING
TICKET_OVERVIEW_V,DTAP_AERIAL_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,DTAP_AERIAL_COMPLETE,YES,STRING
TICKET_OVERVIEW_V,DTAP_BURRIED_COMPLETE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PROPERTIES_ID,YES,STRING
TICKET_OVERVIEW_V,FEEDER_TICKET_ID,YES,STRING
TICKET_OVERVIEW_V,FEEDER_AERIAL_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PATH_UNDERGROUND_DEPTH,YES,STRING
TICKET_OVERVIEW_V,FEEDER_CABLE_LENGTH,YES,STRING
TICKET_OVERVIEW_V,FEEDER_TICKET_GROUP,YES,STRING
TICKET_OVERVIEW_V,FEEDER_COMMENTS,YES,STRING
TICKET_OVERVIEW_V,FEEDER_START_DATE,YES,DATETIME
TICKET_OVERVIEW_V,FEEDER_END_DATE,YES,DATETIME
TICKET_OVERVIEW_V,FEEDER_BURRIED_COMPLETE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_AERIAL_COMPLETE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PLACEMENT,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PATH_UG_WIDTH,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PROPERTIES_PARENT,YES,STRING
TICKET_OVERVIEW_V,FEEDER_UG_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_BURIED_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_NOOF_CABLES,YES,STRING
TICKET_OVERVIEW_V,FEEDER_LAST_MODIFIED_DATETIME,YES,DATETIME
TICKET_OVERVIEW_V,FEEDER_PATH_BURIED_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_TOTAL_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PATH_AERIAL_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PROPERTIES_TYPE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PATH_UNDERGROUND_FOOTAGE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_CONTRACTOR,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PATH_TRENCH_MATERIAL,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PATH_BURIED_DEPTH,YES,STRING
TICKET_OVERVIEW_V,FEEDER_ADDRESS,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PROPERTIES_REFERENCE,YES,STRING
TICKET_OVERVIEW_V,FEEDER_PATH_BURIED_WIDTH,YES,STRING
TICKET_OVERVIEW_V,PERMIT_PROPERTIES_ID,YES,INT64
TICKET_OVERVIEW_V,PERMIT_TICKET_ID,YES,STRING
TICKET_OVERVIEW_V,PERMIT_PROPERTIES_PARENT,YES,STRING
TICKET_OVERVIEW_V,PERMIT_CONTRACTOR,YES,STRING
TICKET_OVERVIEW_V,PERMIT_TICKET_GROUP,YES,STRING
TICKET_OVERVIEW_V,PERMIT_ADDRESS,YES,STRING
TICKET_OVERVIEW_V,PERMIT_START_DATE,YES,DATETIME
TICKET_OVERVIEW_V,PERMIT_END_DATE,YES,DATETIME
